"id_str";"from_user";"text";"created_at";"time";"user_location"
"1320730337182404611";"brendafernn";"Como tem gente que ainda ignora a situação do aquecimento global ?";"Mon Oct 26 14:13:45 +0000 2020";26/10/2020 14:13:45;"Hogwarts"
"1320730303510552576";"RosbergOpressao";"𝐍𝐈𝐂𝐎 𝐑𝐎𝐒𝐁𝐄𝐑𝐆 - 𝐄𝐦𝐩𝐫𝐞𝐞𝐧𝐝𝐞𝐝𝐨𝐫 𝐝𝐞 𝐒𝐮𝐬𝐭𝐞𝐧𝐭𝐚𝐛𝐢𝐥𝐢𝐝𝐚𝐝𝐞.

Investimentos, a luta contra poluição, amenizar os efeitos do aquecimento global e por um mundo mais sustentável e saudável!

A THREAD! ⬇️ https://t.co/8mjrKWCstx";"Mon Oct 26 14:13:36 +0000 2020";26/10/2020 14:13:36;"Ceará - BR"
"1320726420977557504";"ciclonexplosivo";"É fundamental perceber como o aquecimento global muda a geografia dos lugares. Aqui, um exemplo clássico. Fauna e flora migram de suas áreas de proteção permanente pra fugir do calor. Gerando, inclusive, vulnerabilidade e novas teias alimentares. 
#ClimateChange https://t.co/CEyb4Dn6ZX";"Mon Oct 26 13:58:11 +0000 2020";26/10/2020 13:58:11;
"1320726165133447168";"Botaoteu1";"Essa noite por volta das duas e pouco da madrugada eu acordo parecendo que o meu corpo tá pegando fogo de tanto calor, quase não consigo voltar a dormir 😩 será um problema meu ou efeitos do aquecimento global?";"Mon Oct 26 13:57:10 +0000 2020";26/10/2020 13:57:10;"Ceará, Brasil"
"1320725660277579776";"lplcosta";"Caralho, vai toma no cu. Na moral memo. 2020 ano que nego nega vacina. Que confunde borderline com permissão para ser agressivo. Que não acredita que o aquecimento global é consequência do desmatamento. E agora não acredita que um adulto de 19 não pode namorar uma menina de 12.";"Mon Oct 26 13:55:09 +0000 2020";26/10/2020 13:55:09;"São Paulo, Brasil"
"1320722900396183559";"FellipeC";"@Lucas_O_Fofo Chupa aquecimento global";"Mon Oct 26 13:44:11 +0000 2020";26/10/2020 13:44:11;"Etérnia"
"1320721483090505729";"_ritissima_";"A agenda Democrata privilegia aquecimento global, acordo de Paris, preservação da Amazônia, a proteção dos povos indígenas, a proteção dos direitos humanos, é contra a guerra cultural, favorece políticas de gênero, tudo o que o governo Bolsonaro detesta. https://t.co/GSX5a3IKjW";"Mon Oct 26 13:38:34 +0000 2020";26/10/2020 13:38:34;
"1320715237906141184";"Yo_GarotaNormal";"@ItsMrDerpHd Bad Land Chugs É o aquecimento global senhor derp";"Mon Oct 26 13:13:45 +0000 2020";26/10/2020 13:13:45;"tomando café atrás de você"
"1320713923147059200";"ItsMrDerpHd";"@Yo_GarotaNormal o verdadeiro vilao não é o aquecimento global";"Mon Oct 26 13:08:31 +0000 2020";26/10/2020 13:08:31;"Mato Grosso do Sul, Brasil"
"1320713301530214401";"CogitaTuti";"RT @carlosom71: ""Cabo Crackpot"" é o istmo que separa o mares conhecidos daqueles onde as águas têm memória, não se expandem em resposta ao aquecimento global e matam vírus e bactérias.";"Mon Oct 26 13:06:03 +0000 2020";26/10/2020 13:06:03;
"1320712928237027328";"NRossatto";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 13:04:34 +0000 2020";26/10/2020 13:04:34;" Brasil"
"1320712000314421248";"ashjohnsxn";"acordei desesperada pq sonhei que o aquecimento global matava todo mundo. bom dia.";"Mon Oct 26 13:00:53 +0000 2020";26/10/2020 13:00:53;"stars hollow"
"1320710325298233346";"lunnamoreira";"Plantar árvore é o suficiente para combater o aquecimento global? (UOL)
https://t.co/4n3gNm0S25";"Mon Oct 26 12:54:13 +0000 2020";26/10/2020 12:54:13;"MG Brasil"
"1320709412441522176";"jornalistavitor";"Como o aquecimento global levou a uma corrida de arqueólogos por tesouros antes congelados https://t.co/LfePU65bb0 #R7 via @portalr7";"Mon Oct 26 12:50:36 +0000 2020";26/10/2020 12:50:36;"Brasil"
"1320707113631522816";"18CLRSSGSM";"estudar pra que se daqui a 7 anos o aquecimento global mata o mundo";"Mon Oct 26 12:41:28 +0000 2020";26/10/2020 12:41:28;
"1320705946419679232";"CARLOSANTONINI7";"@Rconstantino Bom dia...!! Vdd, o Trump junto com nosso messias, é uma dupla implacável... Nao ha gripe, não ha aquecimento global, Brasil nao terá mais corrupção pq nao tem Lavajato... Ninguém vai saber..kkkk. Superaram Dilma nas falas e comportamento... kkk";"Mon Oct 26 12:36:49 +0000 2020";26/10/2020 12:36:49;
"1320704897495519234";"juramireskruger";"primavera SUAVE no recife: sensação de que às 4am o sol já nasceu com toda fúria, casa tomada por muriçocas 24/7 e ventilador ligado nas perninhas o dia todo. verão só começa daqui a 2 meses, mas TÁ DE BOAS. aquecimento global nem existe.";"Mon Oct 26 12:32:39 +0000 2020";26/10/2020 12:32:39;"asteróide b-612"
"1320704184749084672";"cryinonvacation";"@julliabean a forma como vc diz é mt extremista mas assim

sla né ia só ser mais fácil n ter gnt né ai ngm come ngm só o mundo girando sem aquecimento global";"Mon Oct 26 12:29:49 +0000 2020";26/10/2020 12:29:49;"ela/dela "
"1320701444048232450";"carlosom71";"""Cabo Crackpot"" é o istmo que separa o mares conhecidos daqueles onde as águas têm memória, não se expandem em resposta ao aquecimento global e matam vírus e bactérias.";"Mon Oct 26 12:18:56 +0000 2020";26/10/2020 12:18:56;"iPhone: -23.518131,-46.637756"
"1320701399026585602";"BrecaBores";"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.";"Mon Oct 26 12:18:45 +0000 2020";26/10/2020 12:18:45;"Brazil"
"1320700288190324736";"atiagomiranda";"Posso usar o derretimento do @celsorussomanno nas pesquisas como um efeito colateral do aquecimento global?";"Mon Oct 26 12:14:20 +0000 2020";26/10/2020 12:14:20;"São Paulo, Brasil"
"1320699819460038657";"JessicaLobato25";"Aquecimento global é uma merda, por esse e outros motivos que eu amo os veganos e os ativistas";"Mon Oct 26 12:12:29 +0000 2020";26/10/2020 12:12:29;
"1320699003139465217";"skyline_luc";"Minha narrativa para a foto: Futuro alternativo no qual a terra passa por um esfriamento global ao invés de aquecimento. https://t.co/ooHGbe4NHs";"Mon Oct 26 12:09:14 +0000 2020";26/10/2020 12:09:14;"Brasília, Brasil"
"1320696708402130947";"usasakichan";"RT @oatila: Fica a lição, eleger líderes que partidarizam ciência ambiental, do aquecimento global, de reprodução, evolução, etc. é pedir pra partidarizarem a ciência que cuida da sua saúde também. E jogarem sua saúde no lixo em favor da retórica.";"Mon Oct 26 12:00:07 +0000 2020";26/10/2020 12:00:07;
"1320695931008884736";"Elcy48639336";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 11:57:01 +0000 2020";26/10/2020 11:57:01;"EUA"
"1320695395979317250";"leonardo_s_oli";"Bom dia
Mas só pra quem sabe que a culpa do Aquecimento Global é do jogo posicional do Flamengo";"Mon Oct 26 11:54:54 +0000 2020";26/10/2020 11:54:54;"Brasil, Uberlândia"
"1320694799821901827";"JuliAgrelli";"Pérolas da minha escola: 
A professora de geografia do fundamental diz que o aquecimento global é mito, enquanto o professor de geografia do colegial acredita em um liberalismo igualitário";"Mon Oct 26 11:52:32 +0000 2020";26/10/2020 11:52:32;"Hell Preto"
"1320694605818548225";"julporto12";"pq a gente tá vendo um vídeo sobre aquecimento global??";"Mon Oct 26 11:51:46 +0000 2020";26/10/2020 11:51:46;
"1320692576048062464";"ComedorManga";"@musadosmeme aquecimento global é igual a sua familia, não existe";"Mon Oct 26 11:43:42 +0000 2020";26/10/2020 11:43:42;"casa da tua mãe, perdeu otário"
"1320685567831613441";"ravenxlwt";"caras, esses adolescentes do tik tok não conhecem o tal do ✨ contexto histórico ✨??? porra, as informação não era fácil como é hoje, eram anos diferentes... as pessoas, um exemplo é a minha avó, o meu avô e a minha mãe, ao menos sabiam o que era aquecimento global até 2010 + https://t.co/VPmpd5tNaa";"Mon Oct 26 11:15:51 +0000 2020";26/10/2020 11:15:51;"puxadinho da trizz"
"1320683200184754176";"Diegossilva07";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 11:06:26 +0000 2020";26/10/2020 11:06:26;
"1320682980566859777";"LuizOMachado";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 11:05:34 +0000 2020";26/10/2020 11:05:34;"Sao Paulo - SP - Brazil"
"1320678881129598976";"captbearddock";"RT @NielsonPimentel: @irymna @thiagoromariz Já consigo sentir o aquecimento global diminuindo.";"Mon Oct 26 10:49:16 +0000 2020";26/10/2020 10:49:16;"Brasil"
"1320678529902825475";"naxuuh_freitasz";"@arrobadaday Sim sim, mas porra, tá tudo na merda, acho q vai continuar assim, isso (tirando o COVID), eh culpa do SER HUMANO, se a gnt nao fosse tão irresponsável, nada disso estaria acontecendo, aquecimento global, vulcões, e uns BGLH doido lá, eh tudo culpa nossa, e de Deus, mas ne, porra";"Mon Oct 26 10:47:53 +0000 2020";26/10/2020 10:47:53;"Vila oculta da folha"
"1320676797302923264";"AderGotardo";"Com o aquecimento global, os insetos tentem a ficar maiores. Os americanos têm uma nova fobia, a das vespas ""assassinas"". https://t.co/PqdoLASM2q";"Mon Oct 26 10:41:00 +0000 2020";26/10/2020 10:41:00;"São Paulo/SP"
"1320675037674876932";"chaveclips";"RT @filosofia_torta: Se a terra fosse plana o aquecimento global se chamaria "" a chapa está esquentando ""? https://t.co/Ae9jU8wuiO";"Mon Oct 26 10:34:00 +0000 2020";26/10/2020 10:34:00;"Itapeva, Brasil"
"1320672931085750273";"graeff_flavia";"@Ed61897233 @OrlandoSena12 @MarceloFreixo Esses ambientalistas malucos que não conhece o significado do desenvolvimento sustentavel é isso aí!  O Brasil não consegue nem cuida de problemas ambientais da cidade, como saneamento básico e lixões e quer se preocupar com o aquecimento global.";"Mon Oct 26 10:25:38 +0000 2020";26/10/2020 10:25:38;
"1320672685572132864";"HerosMoraes";"RT @betox13: Desigualdade em níveis recordes, aquecimento global e degradação ambiental sem precedentes, crise econômica e o prêmio vai p/pesquisa de como tornar os leilões de mercadorias, terras e terrenos e de bens e serviços públicos mais eficientes. #TudoERRADO!
https://t.co/c3DGYl7Gyy";"Mon Oct 26 10:24:39 +0000 2020";26/10/2020 10:24:39;"Florianópolis, Brasil"
"1320671020341207040";"betox13";"Desigualdade em níveis recordes, aquecimento global e degradação ambiental sem precedentes, crise econômica e o prêmio vai p/pesquisa de como tornar os leilões de mercadorias, terras e terrenos e de bens e serviços públicos mais eficientes. #TudoERRADO!
https://t.co/c3DGYl7Gyy";"Mon Oct 26 10:18:02 +0000 2020";26/10/2020 10:18:02;"SP/RS/ Brasil"
"1320668705337024513";"leocisneiros";"E se você quiser pensar ""danem-se as focas"" é bom se lembrar que o degelo total do Ártico dispara um ciclo de feedback no aquecimento global: a luz do sol deixa de ser refletida pelo gelo e é absorvida pela água do mar que se esquenta mais e derrete mais o gelo e assim por diante https://t.co/4IUu33xm0i";"Mon Oct 26 10:08:50 +0000 2020";26/10/2020 10:08:50;"Resyphillis"
"1320662977662586880";"CarlosF18122223";"RT @filosofia_torta: Se a terra fosse plana o aquecimento global se chamaria "" a chapa está esquentando ""? https://t.co/Ae9jU8wuiO";"Mon Oct 26 09:46:05 +0000 2020";26/10/2020 09:46:05;
"1320659830978289664";"ladybirfd";"ISSO DAQUI É A CURA DO AQUECIMENTO GLOBAL
https://t.co/hm60Y01vxp";"Mon Oct 26 09:33:35 +0000 2020";26/10/2020 09:33:35;"sp"
"1320658630824333313";"TiaoCarvalho18";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 09:28:48 +0000 2020";26/10/2020 09:28:48;"Bragança Paulista"
"1320656099847143424";"FafaLima18";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 09:18:45 +0000 2020";26/10/2020 09:18:45;
"1320654578266869761";"casacombr";"Aquecimento global é tema de performance de design https://t.co/fT81SBtpnW";"Mon Oct 26 09:12:42 +0000 2020";26/10/2020 09:12:42;"Brasil"
"1320654510302384153";"janesmaciel1";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 09:12:26 +0000 2020";26/10/2020 09:12:26;
"1320644801004478464";"vicenteMenezes6";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 08:33:51 +0000 2020";26/10/2020 08:33:51;
"1320638148838412288";"IvyThay";"RT @MidiaNINJA: As consequências do aquecimento global já são perseptíveis, mas por essa não se esperava. Nos últimos 75 anos, girassóis alteraram sua pigmentação por causa do aumento da temperatura e das variações na camada de ozônio para se proteger dos raios solares: https://t.co/DVcH0lsUF6 https://t.co/tzqdOxNuq6";"Mon Oct 26 08:07:25 +0000 2020";26/10/2020 08:07:25;
"1320624860738080768";"ventopereira";"eh o aquecimento global";"Mon Oct 26 07:14:37 +0000 2020";26/10/2020 07:14:37;"maceió, alagoas, brasil"
"1320616887424851968";"arcticniick";"@pedroorrocha mano SIM JDHDJDHDNDHDJD se a terra fosse plana não era aquecimento global né, era a chapa tá quente";"Mon Oct 26 06:42:56 +0000 2020";26/10/2020 06:42:56;"@msqtlol"
"1320609798216437760";"satapeixes";"RT @dahakak: 3 anos sem beijar na boca e o cara vem me falar de aquecimento global";"Mon Oct 26 06:14:46 +0000 2020";26/10/2020 06:14:46;
"1320609062082531328";"BrisaBot";"RT @de_bolsomimion: 2⃣0⃣ As ações criminosas dos desmatadores devem ser encorajadas
2⃣1⃣ O aquecimento global é uma invenção marxista
2⃣2⃣ Universidades públicas escondem plantações extensivas de maconha e produzem drogas sintéticas
2⃣3⃣ Faculdades de humanas não trazem retorno imediato à sociedade";"Mon Oct 26 06:11:50 +0000 2020";26/10/2020 06:11:50;
"1320608854292324352";"de_bolsomimion";"2⃣0⃣ As ações criminosas dos desmatadores devem ser encorajadas
2⃣1⃣ O aquecimento global é uma invenção marxista
2⃣2⃣ Universidades públicas escondem plantações extensivas de maconha e produzem drogas sintéticas
2⃣3⃣ Faculdades de humanas não trazem retorno imediato à sociedade";"Mon Oct 26 06:11:01 +0000 2020";26/10/2020 06:11:01;
"1320604319465590784";"brunasofistinha";"Aquecimento global sem fim https://t.co/L8DD4igvhU";"Mon Oct 26 05:53:00 +0000 2020";26/10/2020 05:53:00;"Cu"
"1320600266589306887";"PrevisoesdoRafa";"Assuntos que serão debatidos apartir do 4°

1. Fim da humanidade ✅
2. Alienígenas✅
3. Demônios✅
4. Vida em outros planetas
5.Aquecimento global 
6. seres místicos
7 Shifting
8. Reencarnação
9.multiversos";"Mon Oct 26 05:36:53 +0000 2020";26/10/2020 05:36:53;"Vitória, Brasil"
"1320598592575442945";"dahakak";"3 anos sem beijar na boca e o cara vem me falar de aquecimento global";"Mon Oct 26 05:30:14 +0000 2020";26/10/2020 05:30:14;"Brasília, Brazil"
"1320598192195592194";"francyabarros";"RT @musadosmeme: se declarem logo pra pessoa que vcs gosta o aquecimento global vai matar todo mundo em breve";"Mon Oct 26 05:28:39 +0000 2020";26/10/2020 05:28:39;"Dourados, Brasil"
"1320595104109940737";"docinho_azedo34";"É aquecimento global
Cada dia um animal morre sem necessidade, morre pra virar uma bolsa, bota, roupa.... 
Cada dia é um lugar novo q pega fogo e ngm dá a mínima.
Cada dia alguém é morto injustamente.
Cada dia alguém tira sua vida por não aguentar mais esse mundo.
+";"Mon Oct 26 05:16:22 +0000 2020";26/10/2020 05:16:22;
"1320589467690934273";"BetersonJonas";"se a terra é plana pq se fala aquecimento global e nao a chapa ta esquetando @xandaogod  @PescocoFino  QUEOTA? @LUCAS1";"Mon Oct 26 04:53:59 +0000 2020";26/10/2020 04:53:59;
"1320587870218932224";"ede_ebe";"RT @allflourishing: depois de sexta a cura do covid vai aparecer, a poluição vai sumir, o aquecimento global vai parar, os rios vao limpar, vem ariana grande curar onde dói";"Mon Oct 26 04:47:38 +0000 2020";26/10/2020 04:47:38;
"1320585135469809665";"jaomrls17";"Aquecimento global agora entrega ciclones no Braisl em regiões sul, sudeste e Bahia. 🤩🤩🥰🤩🥰😞🤩😞🤩😞🤩🥰🤩😞🤩😞🤩🤩😞🤩😞🤩😞🤩😞🤩😞🤩";"Mon Oct 26 04:36:46 +0000 2020";26/10/2020 04:36:46;"Curitiba, Brasil"
"1320585029374877696";"azuadolpss";"RT @filosofia_torta: Se a terra fosse plana o aquecimento global se chamaria "" a chapa está esquentando ""? https://t.co/Ae9jU8wuiO";"Mon Oct 26 04:36:20 +0000 2020";26/10/2020 04:36:20;"Salvador, Brasil"
"1320582677066665987";"amltoddy";"RT @filosofia_torta: Se a terra fosse plana o aquecimento global se chamaria "" a chapa está esquentando ""? https://t.co/Ae9jU8wuiO";"Mon Oct 26 04:27:00 +0000 2020";26/10/2020 04:27:00;"multiverse 🛸"
"1320581559808909312";"deliriosfisicos";"Respirar debaixo d'água: Você não pode ir muito fundo por conta da pressão. Ser um excelente nadador seria importante para que você conseguisse tirar oxigênio o suficiente da água (Isso ta ficando cada vez mais difícil por conta do aquecimento global)";"Mon Oct 26 04:22:33 +0000 2020";26/10/2020 04:22:33;
"1320578205657534464";"seIqna";"aquecimento global na vulva";"Mon Oct 26 04:09:14 +0000 2020";26/10/2020 04:09:14;"𝓁𝑒𝓁𝑒"
"1320578022467096577";"hamsterspunk";"@Khalifvcx no Canadá não existe aquecimento global";"Mon Oct 26 04:08:30 +0000 2020";26/10/2020 04:08:30;"eu so o ferris bueller"
"1320576888738336768";"maxadojrflp";"RT @IvanMarcos26: A pessoa que faz essa nojeira é a mesma que vem nas redes sociais encher o saco, por causa do aquecimento global, buraco na camada de ozônio, queimadas... mas não sabe limpar a própria sujeira. https://t.co/hK2GZaTQbI";"Mon Oct 26 04:04:00 +0000 2020";26/10/2020 04:04:00;"São Luís Maranhão "
"1320574832669532161";"allflourishing";"depois de sexta a cura do covid vai aparecer, a poluição vai sumir, o aquecimento global vai parar, os rios vao limpar, vem ariana grande curar onde dói";"Mon Oct 26 03:55:49 +0000 2020";26/10/2020 03:55:49;"Santa Maria, Brasil"
"1320573198795157505";"ilhoonct";"todo dia eu militando sobre aquecimento global na redaçao e nao levantando a bunda do meu quarto pra mudar isso";"Mon Oct 26 03:49:20 +0000 2020";26/10/2020 03:49:20;"🦕"
"1320572267798167554";"cyberpyink";"RT @cyberpyink: se a terra eh plana entao pq falamos aquecimento global ao invés de a chapa ta esquentando.";"Mon Oct 26 03:45:38 +0000 2020";26/10/2020 03:45:38;"ᘛ⁐̤ᕐᐷ"
"1320572041737707521";"wonbbyx";"q o aquecimento global e o estupro acabassem, e q as pessoas tivessem saude https://t.co/WR5J70UNRN";"Mon Oct 26 03:44:44 +0000 2020";26/10/2020 03:44:44;"                         mx  ♡"
"1320571946476646400";"jottissimo";"@Manu_amc antes do aquecimento global matar ele humilha";"Mon Oct 26 03:44:21 +0000 2020";26/10/2020 03:44:21;"Minas Gerais, Brasil"
"1320571531559403520";"dudachu";"sua opinião sobre aquecimento global? — porra, tá foda vei https://t.co/9vbCv7iz2Z";"Mon Oct 26 03:42:42 +0000 2020";26/10/2020 03:42:42;"Recife, Brasil"
"1320567537294258176";"ppsuihany";"RT @filosofia_torta: Se a terra fosse plana o aquecimento global se chamaria "" a chapa está esquentando ""? https://t.co/Ae9jU8wuiO";"Mon Oct 26 03:26:50 +0000 2020";26/10/2020 03:26:50;
